id,name,is closed,rating,review count,categories,address,coordinates,transaction types,price level,Categories_merged,Latitude,Longitude,Address_mod,Zipcode,Delivery,Pickup,Reservation,Rating_stndized,Review count_stndized
f1UXpvAVRY4FtUS2Eo1edA,Phoenician Resto Cafe,False,4.5,381,Lebanese,"['2909 Guadalupe St', 'Ste B', 'Austin, TX 78705']","{'latitude': 30.29564, 'longitude': -97.7424}","['restaurant_reservation', 'pickup', 'delivery']",$$,Middle-eastern/Indian/African,30.29564,-97.7424,"'2909 Guadalupe St', 'Ste B', 'Austin, TX 78705'",78705,1,1,1,0.8936113259920925,-0.05176476540096858
exNtQAqA-v0J6fQx-Dz53A,Epicerie Cafe & Grocery,False,4.0,415,Grocery,"['2307 Hancock Dr', 'Austin, TX 78756']","{'latitude': 30.3245258331299, 'longitude': -97.7436752319336}",['delivery'],$,food delivery services/groceries/venues/cafeterias,30.3245258331299,-97.7436752319336,"'2307 Hancock Dr', 'Austin, TX 78756'",78756,1,0,0,-0.216633048725356,0.004132359591117485
ewoEi_2LXaCxjXyFEG7_4w,Tsuke Edomae,False,5.0,55,Sushi Bars,"['4600 Mueller Blvd', 'Ste 1035', 'Austin, TX 78723']","{'latitude': 30.298973, 'longitude': -97.70816}",[],$$,Asian,30.298973,-97.70816,"'4600 Mueller Blvd', 'Ste 1035', 'Austin, TX 78723'",78723,0,0,0,2.003855700709541,-0.5877195520897939
enKiN9Dp2PNB5bsBO94LUw,Chili's,False,3.0,132,Tex-Mex,"['4420 N Lamar Blvd', 'Austin, TX 78756']","{'latitude': 30.31332, 'longitude': -97.73835}","['pickup', 'delivery']",$$,Mexican/South American,30.31332,-97.73835,"'4420 N Lamar Blvd', 'Austin, TX 78756'",78756,1,1,0,-2.437121798160253,-0.4611290043135989
ehaOHDQ6EzXavMCaQ0nXvw,Workhorse Bar,False,4.5,310,Dive Bars,"['100 N Loop Blvd E', 'Ste B', 'Austin, TX 78751']","{'latitude': 30.31771, 'longitude': -97.721675}",['delivery'],$,Bars/Pubs,30.31771,-97.721675,"'100 N Loop Blvd E', 'Ste B', 'Austin, TX 78751'",78751,1,0,0,0.8936113259920925,-0.16849111464914832
egxBLqxYJvjOGJ9P-Dw--A,Gyu-Kaku Japanese BBQ,False,3.5,173,Japanese,"['1211 East 5th St', 'Ste 100', 'Austin, TX 78702']","{'latitude': 30.26330221671628, 'longitude': -97.73076913558226}","['pickup', 'delivery']",$$$,Asian,30.26330221671628,-97.73076913558226,"'1211 East 5th St', 'Ste 100', 'Austin, TX 78702'",78702,1,1,0,-1.3268774234428045,-0.3937236477054951
eePu5tB1aLh5Ctre30cWnw,Saffron,False,4.0,83,Indian,"['3201 Bee Cave Rd', 'Ste 148', 'Austin, TX 78746']","{'latitude': 30.273589, 'longitude': -97.800175}","['delivery', 'pickup']",$$,Middle-eastern/Indian/African,30.273589,-97.800175,"'3201 Bee Cave Rd', 'Ste 148', 'Austin, TX 78746'",78746,1,1,0,-0.216633048725356,-0.5416866256257229
edupJ_ysmC7L1JUdlgBDTQ,Ike's Love & Sandwiches,False,4.5,147,Sandwiches,"['5207 Bordie Ln', 'Ste 210', 'Sunset Valley, TX 78745']","{'latitude': 30.23017, 'longitude': -97.81539}","['pickup', 'delivery']",$$,American,30.23017,-97.81539,"'5207 Bordie Ln', 'Ste 210', 'Sunset Valley, TX 78745'",78745,1,1,0,0.8936113259920925,-0.4364685079935609
eZE0FdYB9rUvbuPS4fNyYA,Arturo's Underground Cafe,False,4.5,767,Cafes,"['314 W 17th St', 'Austin, TX 78701']","{'latitude': 30.2797094, 'longitude': -97.74192}",['delivery'],$$,Cafes/Juice bars/Desserts,30.2797094,-97.74192,"'314 W 17th St', 'Austin, TX 78701'",78701,1,0,0,0.8936113259920925,0.5828320065680085
eUD2rCO5pfus19UN34Cgzw,FoodHeads,False,4.5,606,Sandwiches,"['616 W 34th St', 'Austin, TX 78705']","{'latitude': 30.30091, 'longitude': -97.7403}",['delivery'],$,American,30.30091,-97.7403,"'616 W 34th St', 'Austin, TX 78705'",78705,1,0,0,0.8936113259920925,0.318142679399601
eQxWPpAvGlCj1wzg_4CW_w,SouthCloud Ramen,False,3.5,164,Ramen,"['1914 Guadalupe St', 'Unit A', 'Austin, TX 78705']","{'latitude': 30.282631, 'longitude': -97.742321}","['delivery', 'pickup']",$,Asian,30.282631,-97.742321,"'1914 Guadalupe St', 'Unit A', 'Austin, TX 78705'",78705,1,1,0,-1.3268774234428045,-0.4085199454975179
eMOy9BUQIUTGjKsytxAcGw,Poke House - Austin,False,4.0,448,Poke,"['11150 Research Blvd', 'Ste 216', 'Austin, TX 78759']","{'latitude': 30.406208, 'longitude': -97.746051}","['delivery', 'pickup']",$$,American,30.406208,-97.746051,"'11150 Research Blvd', 'Ste 216', 'Austin, TX 78759'",78759,1,1,0,-0.216633048725356,0.058385451495201024
eMIcEhhGtRHKmzt_hdchhA,The Cuban Corner,False,4.5,11,Food Trucks,"['1311 S 1st St', 'Austin, TX 78704']","{'latitude': 30.25074171756815, 'longitude': -97.75430407853477}",[],$$$,Food Trucks/Food Stands,30.25074171756815,-97.75430407853477,"'1311 S 1st St', 'Austin, TX 78704'",78704,0,0,0,0.8936113259920925,-0.6600570079619053
eL_JhE6smEo128qAdiUr0Q,1417 French Bistro,False,4.0,92,French,"['1417 S 1st St', 'Austin, TX 78704']","{'latitude': 30.250066037529177, 'longitude': -97.75453119097894}",[],$,Pizza/European,30.250066037529177,-97.75453119097894,"'1417 S 1st St', 'Austin, TX 78704'",78704,0,0,0,-0.216633048725356,-0.5268903278337002
eJ7X_8KXVlyHZtGrrLz4yg,Lamberts Downtown Barbecue,False,4.0,1912,Barbeque,"['401 W 2nd St', 'Austin, TX 78701']","{'latitude': 30.265235082587214, 'longitude': -97.74790507437532}",['delivery'],$$,American,30.265235082587214,-97.74790507437532,"'401 W 2nd St', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,2.465249892330907
eHDuMjr4ousmmB4g9EDcQw,Three Forks. Austin Tx,False,5.0,10,Venues & Event Spaces,"['111 Lavaca St', 'Austin, TX 78701']","{'latitude': 30.2641373311678, 'longitude': -97.7467815577984}",[],$$$,food delivery services/groceries/venues/cafeterias,30.2641373311678,-97.7467815577984,"'111 Lavaca St', 'Austin, TX 78701'",78701,0,0,0,2.003855700709541,-0.6617010410499077
eEhk-Svs94ZiT5WgvTTHHg,KA Bean Crew,False,5.0,10,Vegetarian,"['2515 Leon St', 'Austin, TX 78705']","{'latitude': 30.290511142020527, 'longitude': -97.74888872541584}",[],$,Specification (Vegan/Glutenfree),30.290511142020527,-97.74888872541584,"'2515 Leon St', 'Austin, TX 78705'",78705,0,0,0,2.003855700709541,-0.6617010410499077
eDAQ_dfy-bik-GWg20_CUw,EastSide ATX,False,3.5,442,Bars,"['1510 E Cesar Chavez St', 'Austin, TX 78702']","{'latitude': 30.2589905157159, 'longitude': -97.7287379999974}",['delivery'],$$,Bars/Pubs,30.2589905157159,-97.7287379999974,"'1510 E Cesar Chavez St', 'Austin, TX 78702'",78702,1,0,0,-1.3268774234428045,0.04852125296718583
eCrgBu-H10vLqFpiX2oghg,Sammie’s Italian,False,4.0,151,Italian,"['807 W 6th St', 'Austin, TX 78703']","{'latitude': 30.27019, 'longitude': -97.75102}",[],$$,Pizza/European,30.27019,-97.75102,"'807 W 6th St', 'Austin, TX 78703'",78703,0,0,0,-0.216633048725356,-0.4298923756415508
eBfy7Xk1O-56J-KkdaGG1g,Coat & Thai,False,4.0,296,Thai,"['1720 Barton Spring Rd', 'Austin, TX 78704']","{'latitude': 30.263729, 'longitude': -97.762849}",['delivery'],$$,Asian,30.263729,-97.762849,"'1720 Barton Spring Rd', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,-0.19150757788118375
e5jRXtNqkJSUy7Aez_1IaA,Backspace Pizza,False,4.0,64,Bars,"['1745 W Anderson Ln', 'Ste 6', 'Austin, TX 78757']","{'latitude': 30.35291, 'longitude': -97.72491}","['pickup', 'delivery']",$$,Bars/Pubs,30.35291,-97.72491,"'1745 W Anderson Ln', 'Ste 6', 'Austin, TX 78757'",78757,1,1,0,-0.216633048725356,-0.572923254297771
dxtcChjSodta7nx4_4QNZg,Paprika ATX,False,5.0,77,Tacos,"['6519 N Lamar Blvd', 'Austin, TX 78752']","{'latitude': 30.333323, 'longitude': -97.721302}",['delivery'],$$,Mexican/South American,30.333323,-97.721302,"'6519 N Lamar Blvd', 'Austin, TX 78752'",78752,1,0,0,2.003855700709541,-0.5515508241537381
dsqmIQtNB21J3g-56mVmsg,Cover 3,False,4.0,758,American (New),"['2700 W Anderson Ln', 'Ste 202', 'Austin, TX 78757']","{'latitude': 30.3586849562721, 'longitude': -97.7350158670119}",['delivery'],$$,American,30.3586849562721,-97.7350158670119,"'2700 W Anderson Ln', 'Ste 202', 'Austin, TX 78757'",78757,1,0,0,-0.216633048725356,0.5680357087759857
dolyCD0MHbdzFucJuPNtLA,The Grub House,False,4.5,20,American (New),"['519 E 7th St', 'Austin, TX 78701']","{'latitude': 30.267291977525442, 'longitude': -97.73738554343376}",[],$,American,30.267291977525442,-97.73738554343376,"'519 E 7th St', 'Austin, TX 78701'",78701,0,0,0,0.8936113259920925,-0.6452607101698824
dlazRE48_F2Z37ZRPTiItA,Eurasia Ramen 3,False,4.5,120,Sushi Bars,"['5222 Burnet Rd', 'Ste 400A', 'Austin, TX 78756']","{'latitude': 30.324554, 'longitude': -97.740217}","['delivery', 'pickup']",$$,Asian,30.324554,-97.740217,"'5222 Burnet Rd', 'Ste 400A', 'Austin, TX 78756'",78756,1,1,0,0.8936113259920925,-0.4808574013696293
digUTaXtbnaO9rL1oCfhHQ,Julio's Café,False,4.0,416,Mexican,"['4230 Duval St', 'Austin, TX 78751']","{'latitude': 30.30495, 'longitude': -97.72617}",['delivery'],$$,Mexican/South American,30.30495,-97.72617,"'4230 Duval St', 'Austin, TX 78751'",78751,1,0,0,-0.216633048725356,0.005776392679120016
de4NckKM0aX-sPJ8KrxWjA,Bluefin Sushi Bar & Ramen,False,4.5,118,Sushi Bars,"['5400 Brodie Ln', 'Ste 1200', 'Sunset Valley, TX 78745']","{'latitude': 30.2307, 'longitude': -97.82042}",[],$$,Asian,30.2307,-97.82042,"'5400 Brodie Ln', 'Ste 1200', 'Sunset Valley, TX 78745'",78745,0,0,0,0.8936113259920925,-0.48414546754563437
dYkscK94bZG-VAXVx2L79Q,Summer House on Music Lane,False,4.0,108,Breakfast & Brunch,"['1101 Music Ln', 'Austin, TX 78704']","{'latitude': 30.252617768292083, 'longitude': -97.74769522897343}",[],$$,American,30.252617768292083,-97.74769522897343,"'1101 Music Ln', 'Austin, TX 78704'",78704,0,0,0,-0.216633048725356,-0.5005857984256596
dOQPeXu27YmjYFfV5tX-Zg,Bulevar,False,4.5,21,Mexican,"['9400 Arboretum Blvd', 'Austin, TX 78759']","{'latitude': 30.3896653, 'longitude': -97.7530075}",[],$$,Mexican/South American,30.3896653,-97.7530075,"'9400 Arboretum Blvd', 'Austin, TX 78759'",78759,0,0,0,0.8936113259920925,-0.6436166770818799
d9t0YcIVpw9KgsqkJLfsyQ,Wink,False,4.0,823,American (New),"['1014 N Lamar Blvd', 'Ste E', 'Austin, TX 78703']","{'latitude': 30.275848, 'longitude': -97.752427}",['delivery'],$,American,30.275848,-97.752427,"'1014 N Lamar Blvd', 'Ste E', 'Austin, TX 78703'",78703,1,0,0,-0.216633048725356,0.6748978594961503
cyD2wGtrOpy8Fr2HMc7SLQ,FTG ATX,False,5.0,17,Food Trucks,"['4301 Duval St', 'Austin, TX 78751']","{'latitude': 30.3047766206252, 'longitude': -97.72573659999999}","['delivery', 'pickup']",$,Food Trucks/Food Stands,30.3047766206252,-97.72573659999999,"'4301 Duval St', 'Austin, TX 78751'",78751,1,1,0,2.003855700709541,-0.65019280943389
cs6HfZNykLVitm09jWFqWg,Moonshine Patio Bar & Grill,False,4.5,5461,Southern,"['303 Red River St', 'Austin, TX 78701']","{'latitude': 30.263769, 'longitude': -97.738036}",['delivery'],$$,American,30.263769,-97.738036,"'303 Red River St', 'Austin, TX 78701'",78701,1,0,0,0.8936113259920925,8.29992332165189
cr3DewAo9UpHk7LThXoWag,Brunch Bird,False,4.5,70,Breakfast & Brunch,"['1209 E 7th St', 'Austin, TX 78702']","{'latitude': 30.264839807330347, 'longitude': -97.72946355085276}",['delivery'],$$,American,30.264839807330347,-97.72946355085276,"'1209 E 7th St', 'Austin, TX 78702'",78702,1,0,0,0.8936113259920925,-0.5630590557697559
cpDff4xvSxgfo_2XK87ThQ,Jasmine's Restaurant,False,4.5,133,Breakfast & Brunch,"['2463 Hwy 71 E', 'Del Valle, TX 78617']","{'latitude': 30.2133909565564, 'longitude': -97.6590371131897}",['delivery'],$$,American,30.2133909565564,-97.6590371131897,"'2463 Hwy 71 E', 'Del Valle, TX 78617'",78617,1,0,0,0.8936113259920925,-0.4594849712255964
cmFvz2m5NIyq9PAo4-qCGA,1776 Cheesesteak,False,4.0,130,Cheesesteaks,"['1505 Town Creek Dr', 'Austin, TX 78741']","{'latitude': 30.24174, 'longitude': -97.72694}","['pickup', 'delivery']",$$,American,30.24174,-97.72694,"'1505 Town Creek Dr', 'Austin, TX 78741'",78741,1,1,0,-0.216633048725356,-0.46441707048960396
ckGBUD9ype4KLZ8D2yK-KQ,Kitchen United MIX,False,4.0,124,Food Delivery Services,"['8023 Burnet Rd', 'Austin, TX 78757']","{'latitude': 30.359125, 'longitude': -97.729505}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.359125,-97.729505,"'8023 Burnet Rd', 'Austin, TX 78757'",78757,1,0,0,-0.216633048725356,-0.47428126901761913
cbfgoMR_UQ9Rm5O3J1erKQ,Marye's Gourmet Pizza,False,4.5,188,Pizza,"['3663 Bee Cave Rd', 'Ste 4G', 'Austin, TX 78746']","{'latitude': 30.2788789699226, 'longitude': -97.807303494104}",['delivery'],$$,Pizza/European,30.2788789699226,-97.807303494104,"'3663 Bee Cave Rd', 'Ste 4G', 'Austin, TX 78746'",78746,1,0,0,0.8936113259920925,-0.36906315138545714
cV8JJfvSbvEPil3B7583Pw,Kiin Di,False,4.5,78,Food Trucks,"['1901 S Lamar Blvd', 'Austin, TX 78704']","{'latitude': 30.24942, 'longitude': -97.76701}",['delivery'],$$$,Food Trucks/Food Stands,30.24942,-97.76701,"'1901 S Lamar Blvd', 'Austin, TX 78704'",78704,1,0,0,0.8936113259920925,-0.5499067910657356
cUUm1ToXajgswN6FIVJRQQ,The Smokin' Rose Taco Joint,False,4.5,19,Food Trucks,"['1308 E 6th St', 'Austin, TX 78702']","{'latitude': 30.264076, 'longitude': -97.728658}",['delivery'],$$$,Food Trucks/Food Stands,30.264076,-97.728658,"'1308 E 6th St', 'Austin, TX 78702'",78702,1,0,0,0.8936113259920925,-0.6469047432578849
cTwsI0U1x1xeOrCdgIaJ2w,Acre 41,False,4.0,139,American (New),"['1901 San Antonio St', 'Austin, TX 78705']","{'latitude': 30.282339, 'longitude': -97.74295049251636}",['pickup'],$$,American,30.282339,-97.74295049251636,"'1901 San Antonio St', 'Austin, TX 78705'",78705,0,1,0,-0.216633048725356,-0.44962077269758116
cPK-8eXrTdboE4G7PSnKew,Burger Bar,False,4.0,28,Burgers,"['1901 San Antonio St', 'Unit 140', 'Austin, TX 78705']","{'latitude': 30.28223, 'longitude': -97.74291}",[],$,American,30.28223,-97.74291,"'1901 San Antonio St', 'Unit 140', 'Austin, TX 78705'",78705,0,0,0,-0.216633048725356,-0.6321084454658622
cNhEDO6h2WqMTn8GV2Nj7Q,Steamies Dumplings - Retail Store,False,4.5,48,Do-It-Yourself Food,"['6929 Airport Blvd', 'Austin, TX 78752']","{'latitude': 30.336640792514377, 'longitude': -97.71665768568973}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.336640792514377,-97.71665768568973,"'6929 Airport Blvd', 'Austin, TX 78752'",78752,1,0,0,0.8936113259920925,-0.5992277837058115
cIbVQrylwj3Rljpka5AZ9w,Olive & June,False,4.0,664,Italian,"['3411 Glenview Ave', 'Austin, TX 78703']","{'latitude': 30.30719, 'longitude': -97.75117}","['delivery', 'pickup']",$$,Pizza/European,30.30719,-97.75117,"'3411 Glenview Ave', 'Austin, TX 78703'",78703,1,1,0,-0.216633048725356,0.4134965985037478
cCO0aYNMYQ6qUCBjyNl5jw,The Tastegasm,False,3.5,10,Seafood,"['2602 Guadalupe St', 'Austin, TX 78705']","{'latitude': 30.29095, 'longitude': -97.74191}","['pickup', 'delivery']",$$,American,30.29095,-97.74191,"'2602 Guadalupe St', 'Austin, TX 78705'",78705,1,1,0,-1.3268774234428045,-0.6617010410499077
c2l14RZhwAsOTk42Q_2sWg,Aussie's Grill & Beach Bar,False,3.0,203,Bars,"['306 Barton Springs Rd', 'Austin, TX 78704']","{'latitude': 30.25898, 'longitude': -97.74808}","['pickup', 'delivery']",$$,Bars/Pubs,30.25898,-97.74808,"'306 Barton Springs Rd', 'Austin, TX 78704'",78704,1,1,0,-2.437121798160253,-0.34440265506541917
c-IkQb9dVRoQNW1KKP--mA,Smash ATX,False,4.5,32,Sports Bars,"['213 W 5th St', 'Austin, TX 78701']","{'latitude': 30.26751, 'longitude': -97.74546}","['pickup', 'delivery']",$$,Bars/Pubs,30.26751,-97.74546,"'213 W 5th St', 'Austin, TX 78701'",78701,1,1,0,0.8936113259920925,-0.625532313113852
c-6SPBhWeA0xFrbnM0sjJg,Chi'Lantro,False,4.5,12,Korean,"['303 Colorado St', 'Ste 100', 'Austin, TX 78701']","{'latitude': 30.265846, 'longitude': -97.744623}","['delivery', 'pickup']",$,Asian,30.265846,-97.744623,"'303 Colorado St', 'Ste 100', 'Austin, TX 78701'",78701,1,1,0,0.8936113259920925,-0.6584129748739027
bxy_v6jkfCiVYhvn4t8T7Q,Vamonos,False,4.5,249,Tex-Mex,"['4807 Airport Blvd', 'Austin, TX 78751']","{'latitude': 30.30854, 'longitude': -97.71537}","['pickup', 'delivery']",$$,Mexican/South American,30.30854,-97.71537,"'4807 Airport Blvd', 'Austin, TX 78751'",78751,1,1,0,0.8936113259920925,-0.2687771330173027
bjzOuok1eXLceKaWWR-y7g,Mattie's,False,4.0,314,American (Traditional),"['811 W Live Oak St', 'Green Pastures', 'Austin, TX 78704']","{'latitude': 30.245092739577263, 'longitude': -97.76232654637842}",['delivery'],$$$,American,30.245092739577263,-97.76232654637842,"'811 W Live Oak St', 'Green Pastures', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,-0.1619149822971382
bgURBvd10d7Vd3Ai-7Ltrw,The Bearded Baking Company,False,5.0,31,Desserts,"['1300 East Anderson Ln', 'Unit D', 'Austin, TX 78752']","{'latitude': 30.336865465310254, 'longitude': -97.68932129999999}","['pickup', 'delivery']",$$,Cafes/Juice bars/Desserts,30.336865465310254,-97.68932129999999,"'1300 East Anderson Ln', 'Unit D', 'Austin, TX 78752'",78752,1,1,0,2.003855700709541,-0.6271763462018546
bZiIIUcpgxh8mpKMDhdqbA,Hopdoddy Burger Bar,False,4.0,5064,Burgers,"['1400 S Congress Ave', 'Ste A190', 'Austin, TX 78704']","{'latitude': 30.249649, 'longitude': -97.749907}","['pickup', 'delivery']",$$,American,30.249649,-97.749907,"'1400 S Congress Ave', 'Ste A190', 'Austin, TX 78704'",78704,1,1,0,-0.216633048725356,7.6472421857148865
bQbO4RPTcS50EzoLx2Y2QQ,Sugar Pine,False,4.5,300,Japanese,"['8578 Research Blvd', 'Austin, TX 78758']","{'latitude': 30.36184, 'longitude': -97.71761}",['delivery'],$$$,Asian,30.36184,-97.71761,"'8578 Research Blvd', 'Austin, TX 78758'",78758,1,0,0,0.8936113259920925,-0.18493144552917362
bJbJyH6sZeltbBIbe32R8g,Juan In A Million,False,4.0,2114,Mexican,"['2300 E Cesar Chavez St', 'Austin, TX 78702']","{'latitude': 30.2552660599625, 'longitude': -97.7190592909029}",['delivery'],$$$,Mexican/South American,30.2552660599625,-97.7190592909029,"'2300 E Cesar Chavez St', 'Austin, TX 78702'",78702,1,0,0,-0.216633048725356,2.7973445761074185
b8CI9JbUi7hkBe4cr39bvQ,MOD Pizza,False,4.0,107,Pizza,"['701 S Capital Of Texas Hwy', 'Ste F-600', 'West Lake Hills, TX 78746']","{'latitude': 30.290301, 'longitude': -97.826467}",['delivery'],$$,Pizza/European,30.290301,-97.826467,"'701 S Capital Of Texas Hwy', 'Ste F-600', 'West Lake Hills, TX 78746'",78746,1,0,0,-0.216633048725356,-0.5022298315136622
b3XX4atH_V0pA3ejH-6tUA,Justine's Brasserie,False,4.0,1206,French,"['4710 E 5th St', 'Austin, TX 78702']","{'latitude': 30.253236, 'longitude': -97.700576}",['delivery'],$$$,Pizza/European,30.253236,-97.700576,"'4710 E 5th St', 'Austin, TX 78702'",78702,1,0,0,-0.216633048725356,1.3045625322011198
arhbKm1x3Si07s8vY-5hGw,Punch Bowl Social Austin,False,4.0,99,Gastropubs,"['522 Congress Ave', 'Austin, TX 78701']","{'latitude': 30.26794, 'longitude': -97.7431}",[],$$,Bars/Pubs,30.26794,-97.7431,"'522 Congress Ave', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,-0.5153820962176824
aq0aE997rfi6NMTuTcoyNQ,Hula Hut,False,3.5,1912,Tex-Mex,"['3825 Lake Austin Blvd', 'Austin, TX 78703']","{'latitude': 30.2947120806306, 'longitude': -97.7843958519819}","['delivery', 'pickup']",$$,Mexican/South American,30.2947120806306,-97.7843958519819,"'3825 Lake Austin Blvd', 'Austin, TX 78703'",78703,1,1,0,-1.3268774234428045,2.465249892330907
an4tPMzgOG-KwCXfAoKKWQ,Salt & Time,False,3.5,577,Butcher,"['1912 E 7th St', 'Austin, TX 78702']","{'latitude': 30.26266, 'longitude': -97.72113}",['delivery'],$$$,food delivery services/groceries/venues/cafeterias,30.26266,-97.72113,"'1912 E 7th St', 'Austin, TX 78702'",78702,1,0,0,-1.3268774234428045,0.2704657198475276
ai29zMnhhapQ_NrGckIzXQ,The Driskill Bar,False,4.0,423,Lounges,"['604 Brazos St', 'Austin, TX 78701']","{'latitude': 30.26855810829781, 'longitude': -97.74163316149262}",[],$$,Bars/Pubs,30.26855810829781,-97.74163316149262,"'604 Brazos St', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,0.017284624295137736
aflbTPPZrQIxTOIMJMHbHA,Las Palomas Restaurant & Bar,False,3.5,218,Mexican,"['3201 Bee Cave Rd', 'Ste 122', 'Austin, TX 78746']","{'latitude': 30.271881, 'longitude': -97.800071}","['pickup', 'delivery']",$$,Mexican/South American,30.271881,-97.800071,"'3201 Bee Cave Rd', 'Ste 122', 'Austin, TX 78746'",78746,1,1,0,-1.3268774234428045,-0.3197421587453812
acMhW2yiFCNU6PoGiHxvPQ,El Alma,False,4.0,1097,Mexican,"['1025 Barton Springs Rd', 'Austin, TX 78704']","{'latitude': 30.2601, 'longitude': -97.75562}",['delivery'],$$,Mexican/South American,30.2601,-97.75562,"'1025 Barton Springs Rd', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,1.125362925608844
ac1jxd_s57WrIv0NS_TmTA,Shortie’s Pizza & Grinders,False,4.0,61,Pizza,"['7858 Shoal Creek Blvd', 'Unit C', 'Austin, TX 78757']","{'latitude': 30.36080895582677, 'longitude': -97.74133205642406}","['delivery', 'pickup']",$$,Pizza/European,30.36080895582677,-97.74133205642406,"'7858 Shoal Creek Blvd', 'Unit C', 'Austin, TX 78757'",78757,1,1,0,-0.216633048725356,-0.5778553535617786
aNX8OAI9CI662uxbWwsPHA,Flower Child,False,4.0,359,Salad,"['500 W 2nd St', 'Ste 133', 'Austin, TX 78701']","{'latitude': 30.2660361, 'longitude': -97.7496528}",['delivery'],$$,American,30.2660361,-97.7496528,"'500 W 2nd St', 'Ste 133', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,-0.08793349333702427
aJpPFyqmYweduHwuMPu_tw,Casa Colombia,False,4.0,431,Colombian,"['2409 E 7th St', 'Austin, TX 78702']","{'latitude': 30.2608, 'longitude': -97.71482}","['delivery', 'pickup']",$$,Mexican/South American,30.2608,-97.71482,"'2409 E 7th St', 'Austin, TX 78702'",78702,1,1,0,-0.216633048725356,0.030436888999157988
aByHmMVAUIVJrBjObf3S0Q,Chick'nCone - Austin,False,3.5,32,Chicken Shop,"['2348 Guadalupe St', 'Austin, TX 78705']","{'latitude': 30.28739, 'longitude': -97.74184}","['pickup', 'delivery']",$$,food delivery services/groceries/venues/cafeterias,30.28739,-97.74184,"'2348 Guadalupe St', 'Austin, TX 78705'",78705,1,1,0,-1.3268774234428045,-0.625532313113852
aBcavBl9yDfICIlTy-w0YQ,Fleming’s Prime Steakhouse & Wine Bar,False,4.0,384,Steakhouses,"['320 E 2nd St', 'Austin, TX 78701']","{'latitude': 30.2637205667131, 'longitude': -97.7410619650297}",[],$$,American,30.2637205667131,-97.7410619650297,"'320 E 2nd St', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,-0.046832666136960986
